user_id,artist,pop_decile
1129372,Arctic Monkeys,84
1129372,Aerosmith,79
1129372,Guns N' Roses,82
1129372,Zero 7,61
1129372,AC/DC,84
1129372,Elton John,84
1129372,The Kills,55
1129372,Air,63
1129372,The Clash,73
1129372,New Order,70
2833671,Caribou,65
2833671,M83,73
2833671,Gold Panda,45
2833671,Miles Davis,66
2833671,Arcade Fire,71
2833671,MGMT,76
2833671,Snow Patrol,72
2833671,Röyksopp,64
2833671,Lana Del Rey,85
2833671,Woodkid,63
2833671,The White Stripes,73
2833671,The Black Keys,74
2833671,Usher,82
2833671,Beirut,62
2833671,Daughter,67
2833671,Beastie Boys,72
2833671,Daft Punk,82
2833671,Yeah Yeah Yeahs,66
2833671,Tame Impala,82
2833671,The Cardigans,65
2833671,Hole,60
2833671,Yann Tiersen,67
2833671,Bon Iver,82
2833671,Céline Dion,77
2833671,The Streets,64
2833671,Quantic,61
2833671,The Rolling Stones,83
2833671,Amy Winehouse,78
2833671,Edward Sharpe & The Magnetic Zeros,66
2833671,Zero 7,61
2833671,La Roux,63
2833671,Bonobo,67
2833671,Coconut Records,48
2833671,Leonard Cohen,69
2833671,Neon Indian,52
2833671,Gorillaz,81
2833671,Elton John,84
2833671,Kanye West,91
2833671,Ladyhawke,49
2833671,Gorillaz,81
2833671,Junior Senior,57
2833671,Franz Ferdinand,68
2833671,Vampire Weekend,72
2833671,"Tyler, the Creator",84
2833671,Pink Floyd,82
2833671,The Fray,73
2833671,Robyn,68
2833671,Devendra Banhart,63
2833671,Cat Power,61
2833671,Burial,52
2833671,The Prodigy,68
2833671,Ratatat,69
2833671,Brian Eno,64
2833671,Wax Tailor,55
2833671,Leona Lewis,71
2833671,The Kills,55
2833671,Camera Obscura,49
2833671,Miley Cyrus,83
2833671,The Verve,69
2833671,Tom Waits,64
2833671,Hot Chip,63
2833671,The Smashing Pumpkins,73
2833671,The Velvet Underground,68
2833671,Jack Johnson,80
2833671,Local Natives,66
2833671,Thom Yorke,62
2833671,Modest Mouse,67
2833671,Ólafur Arnalds,67
2833671,Little People,47
2833671,Ratatat,69
2833671,Lupe Fiasco,70
2833671,Hall & Oates,0
2833671,RJD2,56
2833671,Deer Tick,50
2833671,John Frusciante,58
2833671,Alicia Keys,81
2833671,Antony and the Johnsons,52
2833671,Devendra Banhart,63
2833671,Wilco,64
2833671,Outkast,76
2833671,Erik Satie,66
2833671,Metric,61
2833671,Cypress Hill,70
2833671,Madvillain,68
2833671,Miike Snow,62
2833671,Dr. Dre,81
2833671,The Black Keys,74
2833671,Hindi Zahra,55
2833671,Sufjan Stevens,73
2833671,Talking Heads,72
2833671,Three Days Grace,77
2833671,Andrew Bird,61
2833671,Lily Allen,73
2833671,Aphex Twin,63
2833671,Nick Cave & The Bad Seeds,67
2833671,Philip Glass,64
2833671,Os Mutantes,51
2833671,Grinderman,44
2833671,Caravan Palace,66
2833671,Earl Sweatshirt,70
2833671,Tim Hecker,46
2833671,John Coltrane,65
2833671,múm,43
2833671,Gramatik,61
2833671,Björk,64
2833671,The Breeders,55
2833671,Stevie Nicks,67
2833671,Infected Mushroom,61
2833671,Lovage,40
2833671,Laura Marling,62
2833671,Nat King Cole,68
2833671,Mount Kimbie,57
2833671,Feist,62
2833671,LCD Soundsystem,65
2833671,Phantogram,62
2833671,Clint Mansell,55
2833671,Dustin O'Halloran,60
2833671,Max Richter,76
2833671,Mayer Hawthorne,57
2833671,The Roots,65
2833671,Michael Nyman,55
2833671,Atmosphere,63
2833671,Hercules and Love Affair,0
2833671,Joanna Newsom,39
2833671,Cut Copy,56
2833671,Lou Reed,68
2833671,Beck,70
2833671,Nicolas Jaar,60
2833671,Mac DeMarco,75
2833671,Phosphorescent,56
2833671,Solange,67
2833671,Parov Stelar,66
2833671,D'Angelo,65
2833671,The Antlers,47
2833671,CocoRosie,50
2833671,Swedish House Mafia,70
2833671,The Album Leaf,50
2833671,Emilíana Torrini,52
2833671,Man Man,46
2833671,Jamie xx,64
2833671,Owen,42
2833671,Django Django,48
2833671,Air France,25
2833671,Tracy Chapman,72
2833671,Jay-Jay Johanson,46
2833671,Einstürzende Neubauten,45
2833671,J Dilla,61
2833671,Rodriguez,40
2833671,Blackalicious,51
2833671,Amanda Palmer,48
2833671,Blondie,71
2833671,Ludwig van Beethoven,74
2833671,Mogwai,55
2833671,João Gilberto,68
2833671,Ella Fitzgerald & Louis Armstrong,8
2833671,Ten Years After,53
2833671,Serge Gainsbourg,61
2833671,Grouper,51
2833671,Blockhead,52
2833671,Connan Mockasin,58
2833671,Destroyer,50
2833671,Johann Sebastian Bach,78
2833671,The Herbaliser,45
2833671,Fat Freddy's Drop,61
2833671,Xploding Plastix,31
2833671,De La Soul,63
2833671,Federico Aubele,38
2833671,Madlib,66
2833671,Liars,38
2833671,Sporto Kantès,42
2833671,Jonathan Richman,47
2833671,Jurassic 5,58
2833671,Duck Sauce,57
2833671,Whitney Houston,80
2833671,Antônio Carlos Jobim,70
2833671,Ulrich Schnauss,45
2833671,Phish,62
2833671,Langhorne Slim,57
2833671,Wolfgang Amadeus Mozart,76
2833671,The Octopus Project,34
2833671,Frédéric Chopin,74
2833671,Tommy Guerrero,52
2833671,Sean Nicholas Savage,41
2833671,Homeshake,59
2833671,Bruce Springsteen,79
2833671,JR JR,53
2833671,Jr Jr,53
2833671,Low Cut Connie,41
2833722,Neil Young,74
2833722,Leonard Cohen,69
2833722,Songs: Ohia,50
2833722,Cat Power,61
2833722,Arthur Russell,51
2833722,Nick Cave & The Bad Seeds,67
2833722,Oneohtrix Point Never,52
2833722,Curtis Mayfield,64
2833722,Low,51
2833722,Parquet Courts,57
2833722,Pile,41
2833722,Blake Mills,49
2833722,John Cale,53
2833722,Little Wings,35
2833722,CFCF,38
2833758,Arcade Fire,71
2833758,Bob Dylan,77
2833758,The Killers,80
2833758,Pixies,70
2833758,Elliott Smith,64
2833758,AC/DC,84
2833758,Rammstein,80
2833758,Ratatat,69
2833758,Wilco,64
2833758,Andrew Bird,61
2833758,Nick Cave & The Bad Seeds,67
2833758,Infected Mushroom,61
2833758,Syd Barrett,46
2833758,Ween,61
2833830,Caribou,65
2833830,Röyksopp,64
2833830,Beirut,62
2833830,Beastie Boys,72
2833830,Yeah Yeah Yeahs,66
2833830,Bon Iver,82
2833830,The Rolling Stones,83
2833830,Amy Winehouse,78
2833830,Edward Sharpe & The Magnetic Zeros,66
2833830,Nouvelle Vague,58
2833830,Bonobo,67
2833830,Vampire Weekend,72
2833830,Cat Power,61
2833830,Burial,52
2833830,Ratatat,69
2833830,Brian Eno,64
2833830,Wax Tailor,55
2833830,Camera Obscura,49
2833830,Tom Waits,64
2833830,Jack Johnson,80
2833830,Little People,47
2833830,RJD2,56
2833830,Deer Tick,50
2833830,John Frusciante,58
2833830,Antony and the Johnsons,52
2833830,Devendra Banhart,63
2833830,Outkast,76
2833830,Miike Snow,62
2833830,The Black Keys,74
2833830,Talking Heads,72
2833830,Andrew Bird,61
2833830,Aphex Twin,63
2833830,Nick Cave & The Bad Seeds,67
2833830,Lovage,40
2833830,Gang Starr,65
2833830,Max Richter,76
2833830,Beck,70
2833830,Mac DeMarco,75
2833830,Phosphorescent,56
2833830,Man Man,46
2833830,Django Django,48
2833830,Air France,25
2833830,Blackalicious,51
2833830,Serge Gainsbourg,61
2833830,Fat Freddy's Drop,61
2833830,Federico Aubele,38
2833830,Sporto Kantès,42
2833830,Langhorne Slim,57
2833830,The Octopus Project,34
2833830,Tommy Guerrero,52
2833830,Jr Jr,53
2833830,Low Cut Connie,41
2833840,Grimes,72
2833840,iamamiwhoami,47
2833840,Taylor Swift,98
2833840,Róisín Murphy,57
2833840,Selena Gomez & the Scene,69
2833840,DIIV,55
2833840,The Saturdays,59
2833841,Caribou,65
2833841,Electric Guest,61
2833841,Röyksopp,64
2833841,Lorde,79
2833841,Queen,89
2833841,Beirut,62
2833841,Daft Punk,82
2833841,Guns N' Roses,82
2833841,Ramones,69
2833841,Belle and Sebastian,1
2833841,Bon Iver,82
2833841,Led Zeppelin,81
2833841,Quantic,61
2833841,James Brown,67
2833841,Amy Winehouse,78
2833841,Nick Drake,64
2833841,Thievery Corporation,63
2833841,AC/DC,84
2833841,Bonobo,67
2833841,The 1975,81
2833841,Michael Jackson,84
2833841,Neon Indian,52
2833841,Gorillaz,81
2833841,Cat Power,61
2833841,The Magnetic Fields,55
2833841,Morcheeba,61
2833841,Ratatat,69
2833841,Mos Def,66
2833841,The Kills,55
2833841,Camera Obscura,49
2833841,Tom Waits,64
2833841,Jack Johnson,80
2833841,Local Natives,66
2833841,Lupe Fiasco,70
2833841,RJD2,56
2833841,Deer Tick,50
2833841,Starfucker,4
2833841,John Frusciante,58
2833841,Outkast,76
2833841,ScHoolboy Q,78
2833841,Jimi Hendrix,75
2833841,Kid Cudi,84
2833841,Miike Snow,62
2833841,Talib Kweli,60
2833841,The Black Keys,74
2833841,Talking Heads,72
2833841,Andrew Bird,61
2833841,Sade,71
2833841,Aphex Twin,63
2833841,Nick Cave & The Bad Seeds,67
2833841,Philip Glass,64
2833841,Earl Sweatshirt,70
2833841,Maxwell,61
2833841,Waldeck,54
2833841,Apparat,61
2833841,Why?,46
2833841,Infected Mushroom,61
2833841,Lovage,40
2833841,deadmau5,70
2833841,Rush,70
2833841,Faithless,62
2833841,Childish Gambino,81
2833841,Mayer Hawthorne,57
2833841,Basement Jaxx,59
2833841,Atmosphere,63
2833841,Beck,70
2833841,Nicolas Jaar,60
2833841,Mac DeMarco,75
2833841,The Stone Roses,65
2833841,The American Dollar,47
2833841,MF DOOM,67
2833841,CunninLynguists,50
2833841,Curtis Mayfield,64
2833841,Man Man,46
2833841,Death Grips,63
2833841,Elvis Presley,80
2833841,Django Django,48
2833841,J Dilla,61
2833841,Armin van Buuren,79
2833841,Blackalicious,51
2833841,The Avalanches,62
2833841,Hooverphonic,57
2833841,Paul Oakenfold,55
2833841,Ludwig van Beethoven,74
2833841,Paul van Dyk,59
2833841,Spoon,61
2833841,Xploding Plastix,31
2833841,John Maus,55
2833841,M. Ward,54
2833841,Sporto Kantès,42
2833841,I am waiting for you last summer,35
2833841,Duck Sauce,57
2833841,Langhorne Slim,57
2833841,The Best Pessimist,27
2833841,The Octopus Project,34
2833841,Tommy Guerrero,52
2833841,Jr Jr,53
2833841,Low Cut Connie,41
2833989,Leonard Cohen,69
2833989,Jacky Terrasson,46
2833989,Astor Piazzolla,53
2833989,Joe Pass,50
2833989,Bill Evans,62
2833989,Fourplay,51
2833989,Stacey Kent,62
2833989,Laura Fygi,55
2833989,Lang Lang,65
2833989,Glenn Gould,61
2833989,Alexandre Tharaud,60
2833989,Jordi Savall,54
2833989,Evan Christopher,20
2833989,Clara Schumann,42
2833989,Lynne Arriale Trio,21
2833989,Sviatoslav Richter,46
2833989,Daniel Barenboim,63
2833989,Murray Perahia,55
2833989,Martha Argerich,56
2834018,Daft Punk,82
2834018,Gnarls Barkley,68
2834018,The Weeknd,95
2834018,Nelly Furtado,73
2834018,Dave Brubeck,55
2834018,Herbie Hancock,60
2834018,Marvin Gaye,77
2834018,The Chemical Brothers,66
2834018,Zero 7,61
2834018,Outkast,76
2834018,Prince,75
2834018,Martin Solveig,74
2834018,The Jackson 5,70
2834018,Erykah Badu,69
2834020,The Weeknd,95
2834020,Beyoncé,89
2834020,Madonna,79
2834020,Justin Timberlake,82
2834020,No Doubt,69
2834020,Mylène Farmer,57
2834088,"Tyler, the Creator",84
2834088,50 Cent,86
2834088,Cypress Hill,70
2834088,Madvillain,68
2834088,Janelle Monáe,71
2834088,Earl Sweatshirt,70
2834088,Busta Rhymes,74
2834088,Mayer Hawthorne,57
2834088,Erykah Badu,69
2834088,Run the Jewels,73
2834088,Wu-Tang Clan,70
2834091,Caribou,65
2834091,Miles Davis,66
2834091,Arcade Fire,71
2834091,Tame Impala,82
2834091,The Rolling Stones,83
2834091,Explosions in the Sky,56
2834091,American Football,53
2834091,Radiohead,80
2834091,Brian Eno,64
2834091,Hot Chip,63
2834091,Prince,75
2834091,Sufjan Stevens,73
2834091,Tim Hecker,46
2834091,Nicolas Jaar,60
2834091,Damien Jurado,56
2834091,D'Angelo,65
2834091,Thundercat,69
2834091,The Album Leaf,50
2834091,Jamie xx,64
2834091,Stars of the Lid,50
2834091,Owen,42
2834091,Chad VanGaalen,42
2834091,Mount Eerie,45
2834091,Grouper,51
2834091,Destroyer,50
2834091,Javelin,32
2834091,Terry Riley,40
2834091,TOPS,56
2834091,Lizzy Mercier Descloux,39
2834091,Sean Nicholas Savage,41
2834091,Homeshake,59
2834091,Soosh,11
2834091,Sam Amidon,43
2834091,Redding Hunter,17
2834091,Visible Cloaks,36
2834091,Kaitlyn Aurelia Smith,43
2834091,(Sandy) Alex G,0
2834091,Alex Cameron,49
2834092,The Smiths,74
2834092,Nick Drake,64
2834092,Songs: Ohia,50
2834092,Cat Power,61
2834092,Patsy Cline,61
2834092,Arthur Russell,51
2834092,Perfume Genius,61
2834092,Shlohmo,57
2834092,Oneohtrix Point Never,52
2834092,Lou Reed,68
2834092,Letherette,47
2834092,Emahoy Tsegué-Maryam Guèbrou,0
2834092,CFCF,38
2834092,Charanjit Singh,12
2834092,Adrian Orange,0
2834092,The Luyas,9
2834092,Yaeji,59
2834092,Al Dobson Jr.,31
2834092,Bruce Brubaker,48
2834092,Shintaro Sakamoto,50
2834176,Tool,74
2834176,Snow Patrol,72
2834176,The Killers,80
2834176,Paramore,78
2834176,Panic! at the Disco,84
2834176,Maroon 5,89
2834176,Guns N' Roses,82
2834176,Fleetwood Mac,83
2834176,Ramones,69
2834176,Jason Mraz,79
2834176,John Mayer,83
2834176,Red Hot Chili Peppers,85
2834176,Rise Against,74
2834176,AC/DC,84
2834176,The Fratellis,63
2834176,The Prodigy,68
2834176,Counting Crows,71
2834176,Fitz and the Tantrums,70
2834176,Swedish House Mafia,70
2834176,The Offspring,77
2834176,The Chemical Brothers,66
2834176,The Black Keys,74
2834176,Talking Heads,72
2834176,Three Days Grace,77
2834176,Green Day,82
2834176,Creedence Clearwater Revival,80
2834176,Judas Priest,69
2834176,The Heavy,61
2834176,Fatboy Slim,68
2834190,Gold Panda,45
2834190,The Knife,54
2834190,Woodkid,63
2834190,Daft Punk,82
2834190,AC/DC,84
2834190,Robyn,68
2834190,Cults,61
2834190,Brian Eno,64
2834190,The Drums,64
2834190,Thom Yorke,62
2834190,The Ting Tings,55
2834190,Animal Collective,57
2834190,Flying Lotus,61
2834190,Tori Amos,59
2834190,Moderat,60
2834190,Kid Cudi,84
2834190,Martin Solveig,74
2834190,Can,55
2834190,Panda Bear,54
2834190,Yelle,52
2834190,Tim Hecker,46
2834190,Apparat,61
2834190,Eurythmics,71
2834190,Suicide,48
2834190,Iggy Pop,67
2834190,Cocteau Twins,60
2834190,Duran Duran,70
2834190,Max Richter,76
2834190,Atmosphere,63
2834190,Nicolas Jaar,60
2834190,Four Tet,65
2834190,The Antlers,47
2834190,Kraftwerk,58
2834190,Einstürzende Neubauten,45
2834190,Austra,48
2834190,Blondie,71
2834190,Liars,38
2834190,Duck Sauce,57
2834190,Bauhaus,54
2834190,A Place to Bury Strangers,37
2834494,3OH!3,66
2834494,Leftfield,50
2834494,Groove Armada,62
2834494,Outkast,76
2834494,First Aid Kit,65
2834494,N*E*R*D,0
2834494,Little Dragon,66
2834494,Solange,67
2834494,Mylo,56
2834506,Arcade Fire,71
2834506,The White Stripes,73
2834506,Neutral Milk Hotel,60
2834506,Edward Sharpe & The Magnetic Zeros,66
2834506,Jefferson Airplane,63
2834506,Can,55
2834506,The Jesus and Mary Chain,56
2834506,Slowdive,58
2834506,The Mars Volta,54
2834506,Captain Beefheart & His Magic Band,51
2834534,Yeasayer,50
2834534,Bob Dylan,77
2834534,Yeah Yeah Yeahs,66
2834534,David Bowie,81
2834534,Aerosmith,79
2834534,Beyoncé,89
2834534,Led Zeppelin,81
2834534,Black Sabbath,75
2834534,The Rolling Stones,83
2834534,Jeff Buckley,64
2834534,Zero 7,61
2834534,Explosions in the Sky,56
2834534,Radiohead,80
2834534,Queens of the Stone Age,72
2834534,The Velvet Underground,68
2834534,The Shins,65
2834534,RJD2,56
2834534,Alicia Keys,81
2834534,Nicki Minaj,91
2834534,Drake,98
2834534,Sufjan Stevens,73
2834534,Creedence Clearwater Revival,80
2834534,Earl Sweatshirt,70
2834534,The Clash,73
2834534,Chuck Berry,68
2834534,B.o.B,76
2834534,Mac DeMarco,75
2834534,Martin Denny,43
2834534,The Beach Boys,77
2834534,Ennio Morricone,73
2834534,Blood Orange,66
2834534,J.J. Cale,64
2834534,Jonathan Richman,47
2834534,Les Paul,40
2834534,John Zorn,24
2834534,Jacuzzi Boys,40
2834534,The Modern Jazz Quartet,45
2834534,Ariel Pink,60
2834563,The Cure,77
2834563,Cat Power,61
2834563,The Ting Tings,55
2834563,Cake,66
2834563,Morphine,53
2834563,Eels,60
2834564,Caribou,65
2834564,Bob Dylan,77
2834564,Amy Winehouse,78
2834564,Edward Sharpe & The Magnetic Zeros,66
2834564,Bonobo,67
2834564,Ratatat,69
2834564,Tom Waits,64
2834564,RJD2,56
2834564,Deer Tick,50
2834564,John Frusciante,58
2834564,Devendra Banhart,63
2834564,Outkast,76
2834564,The Black Keys,74
2834564,Talking Heads,72
2834564,Andrew Bird,61
2834564,Nick Cave & The Bad Seeds,67
2834564,Beck,70
2834564,Sporto Kantès,42
2834564,Langhorne Slim,57
2834564,Tommy Guerrero,52
2834564,Jr Jr,53
2834572,Amy Winehouse,78
2834572,Stevie Wonder,79
2834572,Alabama Shakes,65
2834572,R. Kelly,71
2834572,Charlie Parker,54
2834572,J Dilla,61
2834572,Charles Mingus,54
2834572,Erykah Badu,69
2834572,Pete Rock,59
2834572,Eazy-E,66
2834583,Gnarls Barkley,68
2834583,The Streets,64
2834583,Explosions in the Sky,56
2834583,God Is An Astronaut,48
2834583,Brian Eno,64
2834583,Rufus Wainwright,59
2834583,Mariah Carey,79
2834583,CeeLo Green,70
2834583,Amos Lee,62
2834583,Death in June,41
2834583,The Mountain Goats,59
2834583,Mono,41
2834720,Madonna,79
2834720,Quantic,61
2834720,Explosions in the Sky,56
2834720,Tom Waits,64
2834720,Tori Amos,59
2834720,Battles,43
2834720,Apparat,61
2834720,Mayer Hawthorne,57
2834720,Eels,60
2834720,Holy Fuck,43
2834720,Rodriguez,40
2834747,Nouvelle Vague,58
2834747,God Is An Astronaut,48
2834747,Burial,52
2834747,The Kills,55
2834747,Devendra Banhart,63
2834747,Fuck Buttons,34
2834747,Have a Nice Life,50
2834747,múm,43
2834747,Suicide,48
2834747,Four Tet,65
2834747,CocoRosie,50
2834747,Zola Jesus,45
2834747,Liars,38
2834747,The Men,32
2834747,Melt-Banana,36
2834765,Caribou,65
2834765,Röyksopp,64
2834765,Beirut,62
2834765,Daft Punk,82
2834765,Yeah Yeah Yeahs,66
2834765,The Raconteurs,63
2834765,Bon Iver,82
2834765,Grizzly Bear,61
2834765,Booka Shade,56
2834765,Quantic,61
2834765,The Rolling Stones,83
2834765,James Brown,67
2834765,Amy Winehouse,78
2834765,Edward Sharpe & The Magnetic Zeros,66
2834765,Carla Bruni,63
2834765,Thievery Corporation,63
2834765,Bonobo,67
2834765,Ladyhawke,49
2834765,Gorillaz,81
2834765,Vampire Weekend,72
2834765,Nine Inch Nails,68
2834765,50 Cent,86
2834765,Cat Power,61
2834765,Ratatat,69
2834765,Brian Eno,64
2834765,A$AP Rocky,85
2834765,Nas,75
2834765,Wax Tailor,55
2834765,The Kills,55
2834765,Camera Obscura,49
2834765,Tom Waits,64
2834765,Kings of Leon,77
2834765,Jack Johnson,80
2834765,Local Natives,66
2834765,Los Campesinos!,45
2834765,Little People,47
2834765,The Ting Tings,55
2834765,RJD2,56
2834765,Deer Tick,50
2834765,John Frusciante,58
2834765,Digitalism,54
2834765,Noah and the Whale,56
2834765,Devendra Banhart,63
2834765,Wilco,64
2834765,Outkast,76
2834765,Jay-Z,85
2834765,Prince,75
2834765,Miike Snow,62
2834765,The Black Keys,74
2834765,Talking Heads,72
2834765,Andrew Bird,61
2834765,Sade,71
2834765,Nick Cave & The Bad Seeds,67
2834765,Atlas Sound,40
2834765,CeeLo Green,70
2834765,Lovage,40
2834765,The Libertines,59
2834765,Gang Starr,65
2834765,Big L,60
2834765,Max Richter,76
2834765,Lou Reed,68
2834765,Beck,70
2834765,Mac DeMarco,75
2834765,Phosphorescent,56
2834765,Miguel,80
2834765,Parov Stelar,66
2834765,CunninLynguists,50
2834765,Man Man,46
2834765,Common,66
2834765,Air France,25
2834765,Cat Stevens,0
2834765,Pink Martini,61
2834765,Blackalicious,51
2834765,Blondie,71
2834765,Erykah Badu,69
2834765,Serge Gainsbourg,61
2834765,Fat Freddy's Drop,61
2834765,Xploding Plastix,31
2834765,De La Soul,63
2834765,Federico Aubele,38
2834765,John Cale,53
2834765,Sporto Kantès,42
2834765,Langhorne Slim,57
2834765,The Octopus Project,34
2834765,Tommy Guerrero,52
2834765,Wu-Tang Clan,70
2834765,Jr Jr,53
2834765,Low Cut Connie,41
2834798,The Beatles,88
2834798,Neil Young,74
2834798,Sigur Rós,61
2834798,Ozzy Osbourne,76
2834798,Ramones,69
2834798,Nirvana,81
2834798,Franz Ferdinand,68
2834798,Cults,61
2834798,The Kills,55
2834798,Tenacious D,66
2834798,Rush,70
2834798,Eluvium,52
2834798,Bob Marley,43
2834798,Van Halen,75
2834798,Serj Tankian,60
2834798,Joe Satriani,58
2834798,Neil Young & Crazy Horse,7
2835332,Simon & Garfunkel,76
2835332,Johnny Cash,79
2835332,The Streets,64
2835332,Bon Jovi,80
2835332,Dead Kennedys,60
2835332,Fiona Apple,65
2835332,"Tyler, the Creator",84
2835332,Pink Floyd,82
2835332,311,66
2835332,Danny Brown,64
2835332,The Notorious B.I.G.,80
2835332,Colbie Caillat,73
2835332,Alter Bridge,65
2835332,NOFX,65
2835352,Gorillaz,81
2835352,Lynyrd Skynyrd,76
2835381,Van Morrison,76
2835381,King Krule,63
2835381,Adele,84
2835381,Eddie Vedder,66
2835381,Alanis Morissette,72
2835381,Blue Foundation,55
2835381,Lights,62
2835381,"Tyler, the Creator",84
2835381,Owl City,72
2835381,Cat Power,61
2835381,The All-American Rejects,71
2835381,iamamiwhoami,47
2835381,Camera Obscura,49
2835381,Parachute,63
2835381,Etta James,68
2835381,Lady Antebellum,0
2835381,Blur,71
2835381,John Legend,82
2835381,The Ting Tings,55
2835381,Pet Shop Boys,70
2835381,The Pains of Being Pure At Heart,40
2835381,Antony and the Johnsons,52
2835381,The Civil Wars,63
2835381,Devendra Banhart,63
2835381,Jessie Ware,69
2835381,Portishead,63
2835381,Agnes Obel,65
2835381,Stromae,71
2835381,Ice Cube,75
2835381,Cro,71
2835381,Green Day,82
2835381,Mayday Parade,66
2835381,Mariah Carey,79
2835381,B.B. King,66
2835381,N*E*R*D,0
2835381,Earl Sweatshirt,70
2835381,Laura Marling,62
2835381,Mount Kimbie,57
2835381,Jackson Browne,67
2835381,Journey,76
2835381,Halou,33
2835381,Stevie Ray Vaughan,66
2835381,SBTRKT,56
2835381,Basement Jaxx,59
2835381,Chuck Berry,68
2835381,The Roots,65
2835381,Joanna Newsom,39
2835381,B.o.B,76
2835381,Less Than Jake,59
2835381,Prinz Pi,60
2835381,Common,66
2835381,Stevie Ray Vaughan and Double Trouble,0
2835381,Chance the Rapper,82
2835381,Dinah Washington,56
2835381,Quincy Jones,59
2835381,A Rocket to the Moon,57
2835381,Whitney Houston,80
2835381,2Pac,82
2835381,Fabrizio De André,62
3714772,Faithless,62
3714772,Duck Sauce,57
3714773,Tame Impala,82
3714773,Boards of Canada,59
3714773,The Weeknd,95
3714773,Frank Ocean,85
3714773,Leonard Cohen,69
3714773,Broken Social Scene,55
3714773,Drake,98
3714773,New Order,70
3714773,Sonic Youth,62
3714773,múm,43
3714773,Kate Bush,66
3714773,Bruce Springsteen,79
3714773,Washed Out,64
3714773,Four Tet,65
3714773,Paul Simon,73
3714773,Future Islands,63
3714773,Blood Orange,66
3714774,Frank Ocean,85
3714774,Kendrick Lamar,88
3714774,James Blake,72
3714774,Danny Brown,64
3714774,Drake,98
3714774,LCD Soundsystem,65
3714774,Snoop Dogg,85
3714774,FKA twigs,73
3714775,Simon & Garfunkel,76
3714775,John Mayer,83
3714775,Nick Drake,64
3714775,Jeff Buckley,64
3714775,Elliott Smith,64
3714775,Leonard Cohen,69
3714775,Tom Waits,64
3714775,Ben Harper,65
3714775,Wilco,64
3714775,Eric Clapton,76
3714775,Bruce Springsteen,79
3714775,Iron & Wine,68
3714776,Supertramp,72
3714776,The Clash,73
3714777,Grimes,72
3714777,Tame Impala,82
3714777,Boards of Canada,59
3714777,Neon Indian,52
3714777,James Blake,72
3714777,The Velvet Underground,68
3714777,Ratatat,69
3714777,Trust,0
3714777,Mac DeMarco,75
3714777,Django Django,48
3714778,The Bloody Beetroots,56
3714778,MGMT,76
3714778,Tegan and Sara,62
3714778,Avenged Sevenfold,77
3714778,La Roux,63
3714778,Rage Against the Machine,75
3714778,The Prodigy,68
3714778,Metric,61
3714778,Vitalic,54
3714778,The Crystal Method,53
3714778,Electric Six,52
3714779,Vangelis,63
3714780,Bruno Mars,88
3714780,Gnarls Barkley,68
3714780,Rihanna,90
3714780,Aretha Franklin,74
3714780,M.I.A.,69
3714780,John Legend,82
3714780,Jessie J,75
3714780,Jamie Woon,51
3714781,The White Stripes,73
3714782,Bill Withers,73
3714783,Green Day,82
3714784,"Earth, Wind & Fire",75
3714785,Robin Thicke,68
3714786,Andrew Jackson Jihad,0
3714787,John Newman,71
3714788,Corinne Bailey Rae,67
3714788,John Legend,82
3714789,Aesop Rock,59
3714790,Mayer Hawthorne,57
3714791,John Legend,82
3714792,Alabama Shakes,65
3714793,Robin Thicke,68
3714794,Hall & Oates,0
3714795,Beyoncé,89
3714797,Naughty Boy,65
3714797,Groove Armada,62
3714797,deadmau5,70
3714797,Basement Jaxx,59
3714797,Flight Facilities,62
3714797,Kaskade,71
3714798,Dead Kennedys,60
3714800,The Lumineers,78
3714800,The Weeknd,95
3714800,Frank Ocean,85
3714800,Justin Bieber,93
3714800,Timbaland,76
3714800,Drake,98
3714800,Chris Brown,91
3714800,Lil' Wayne,0
3714801,Miles Davis,66
3714801,Bob Marley & The Wailers,83
3714801,James Brown,67
3714801,Al Green,69
3714801,Flying Lotus,61
3714801,Kid Cudi,84
3714801,Talking Heads,72
3714801,deadmau5,70
3714801,Sly & The Family Stone,64
3714803,Tame Impala,82
3714803,Warpaint,55
3714803,Eddie Vedder,66
3714803,The Cinematic Orchestra,64
3714803,TV on the Radio,60
3714803,Boards of Canada,59
3714803,The Doors,76
3714803,Prince,75
3714803,James Brown,67
3714803,Zero 7,61
3714803,Nouvelle Vague,58
3714803,Fever Ray,55
3714803,Explosions in the Sky,56
3714803,Devendra Banhart,63
3714803,The Kills,55
3714803,Imogen Heap,60
3714803,Deerhunter,56
3714803,Talking Heads,72
3714803,Portugal. The Man,71
3714803,Frou Frou,47
3714803,Four Tet,65
3714803,John Williams,74
3714804,John Legend,82
3714804,Justin Bieber,93
3714805,Beyoncé,89
3714805,Christina Aguilera,80
3714806,The Weeknd,95
3714806,Taio Cruz,73
3714806,Al Green,69
3714807,Marvin Gaye,77
3714807,Pharrell Williams,81
3714808,Social Distortion,59
3714809,Marvin Gaye,77
3714810,Alex Clare,60
3714811,Al Green,69
3714812,System of a Down,79
3714813,Ice Cube,75
3714814,Death Cab for Cutie,68
3714815,Naughty Boy,65
3714815,Pharrell Williams,81
3714816,Andrew Bird,61
3714817,Justin Timberlake,82
3714818,Beyoncé,89
3714818,Naughty Boy,65
3714819,Dead Kennedys,60
3714819,Flogging Molly,59
